Military Forces of Syria (2000-) Syrian Republican Guard; Militia (Pro-Government),489
Islamic State (Syria); HMI: Islamic Muthanna Movement; Yarmouk Martyrs Brigade,490
Jaysh al Izza; Islamist Militia (Syria),491
Syrian Elite Forces; Global Coalition Against Daesh,492
Civilians (Syria); Muslim Group (Syria),493
Operation Euphrates Shield; Opposition Rebels (Syria); Islamist Militia (Syria),494
Ba'ath Party (Syria); Government of Syria (2000-),495
Hezbollah; LaQ: Quds Brigade,496
Military Forces of Russia (2000-); Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Militia (Pro-Iran); Military Forces of Syria (2000-) 5th Assault Corps,497
Menbij Internal Security Forces,498
Former Islamic State (Syria); Prisoners (Syria),499
Operation Olive Branch; Opposition Rebels (Syria),500
Global Coalition Against Daesh; Military Forces of the United States (2017-2021); Military Forces of France (2017-); Military Forces of Italy (2018-),501
AAS: Ahrar al Sham; Opposition Rebels (Syria); Mujahidin Horan; Ahrar Nawa Division; FUS: Lions of Sunnah Division,502
Women (Syria); Islamic State (Syria),503
Civilians (Iraq); Refugees/IDPs (Syria); Refugees/IDPs (Iraq),504
Military Forces of Lebanon (2016-),505
Health Workers (Syria); Syrian Civil Defense; Aid Workers (Syria); Madiq Castle Communal Group (Syria); National Coalition Of Syrian Revolution and Opposition Forces,506
ICRC: International Committee of the Red Cross; Health Workers (Syria); Aid Workers (Syria),507
ISIS Hunters,508
Deir-ez-Zor Civil Council; DFNS: Democratic Federation of Northern Syria,509
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-); Militia (Pro-Government),510
Militia (Pro-Government); Military Forces of Syria (2000-) 4th Armored Division,511
Military Forces of the United States (2017-) Special Forces; Global Coalition Against Daesh; Syrian Elite Forces,512
Militia (Pro-Government); Unidentified Clan Militia (Syria); Allied Syrian and/or Russian Forces,513
Afrin Communal Group (Syria),514
Refugees/IDPs (Syria); Students (Syria),515
MDA: Deir-ez-Zor Military Council; YPG: Peoples Protection Units; Military Forces of the United States (2017-) Special Forces,516
Ahrar al Sharqiyah; Civilians (Syria),517
Shuhada al Qaryatayn Brigade,518
LaQ: Quds Brigade; Hezbollah; Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Military Forces of Syria (2000-) Syrian Arab Air Force,519
AAK: Ajnad al Kavkaz,520
Prisoners (Syria); Refugees/IDPs (Palestine),521
JeA: Ababil Horan Battalion; Al Nasr al Mubin al Quneitra Operations Room; JaT: Revolutionary Army; Qasioun Brigades; Wa'tasimu Operations Room; Jaydor Houran Brigades; Ahrar Qita Brigades; Siyuf al Haq Operations Room; Military Council,522
Adwan Brigade (Syria),523
Military Forces of the United States (2017-) Marine Corps,524
Ras al Sufuf Operations Room,525
Mutiny of YPG: Peoples Protection Units,526
Military Forces of Iraq (2014-2018),527
Allied Syrian and/or Russian Forces; Eagles of the Whirlwind; Militia (Pro-Government); As-Sweida Communal Militia (Syria),528
Militia (Pro-Government); Prisoners (Syria),529
Mutiny of Military Forces of Syria (2000-); Prisoners (Syria),530
LAFA: Abu Al Fadhal al Abbas Brigade,531
Former Mujahideen of Horan,532
Ar-Raqqa Civil Council; Women (Syria),533
Teachers (Syria); Muslim Group (Syria),534
Health Workers (International); Free Burma Rangers,535
Syrian Civil Defense; Journalists (Syria),536
Al-Nu'aym Tribal Group (Syria),537
JMT: Army of the Commandos of the Revolution,538
Military Forces of Turkey (2016-); JSH: Free Syrian Army; Grey Wolves,539
YPG: Peoples Democratic Forces - Anti-Terror Unit; Global Coalition Against Daesh,540
QDW: National Defense Forces; LaQ: Quds Brigade,541
Aid Workers (United Kingdom),542
Former Jaysh al Islam; Former Ahmad al Abdo Forces,543
Jaysh al Islam; Opposition Rebels (Syria),544
Khan Shaykun Communal Group (Syria); Syrian Salvation Government,545
JWS: Syrian National Army; Military Forces of Turkey (2016-); Islamist Militia (Syria),546
Allied Syrian and/or Russian Forces; Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government),547
Militia (Pro-Government); Hezbollah; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Russia (2000-),548
Syrian Constitutional Committee,549
Menbij Military Council; YPG: Peoples Protection Units; Global Coalition Against Daesh; Military Forces of the United States (2017-),550
Military Forces of the United States (2017-2021); Military Forces of the United Kingdom (2010-); Military Forces of France (2017-),551
Nahta Communal Group (Syria),552
Military Forces of Syria (2000-) - 6th Division; Militia (Pro-Government),553
Health Workers (Syria); Teachers (Syria),554
JTW: National Liberation Front; HTS: Hayat Tahrir al Sham,555
Global Coalition Against Daesh; Military Forces of the United Kingdom (2010-); Military Forces of France (2017-),556
Jandairis Communal Group (Syria),557
Sayyid al Shuhada Brigade,558
YPG: Peoples Protection Units; HSNB: Bethnahrain Women's Protection Forces,559
Military Forces of the United States (2021-); Military Forces of Russia (2000-),560
Journalists (Syria); Prisoners (Syria),561
Islamist Militia (Syria); HTS: Hayat Tahrir al Sham; Al Sham Corps; AAS: Ahrar al Sham; TIP: Turkistan Islamic Party; Unidentified Armed Group (Syria),562
Sahm Tribal Group (Syria),563
Health Workers (Syria); Students (Syria); Teachers (Syria),564
Allied Syrian and/or Russian Forces; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr),565
Ahrar al Sharqiyah; Islamist Militia (Syria); JWS: Syrian National Army,566
Militia (Pro-Government); As-Sweida Communal Militia (Syria),567
YPG: Peoples Protection Units; YPG: Peoples Democratic Forces - Anti-Terror Unit; Global Coalition Against Daesh,568
YPG: People's Protection Forces,569
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Military Forces of Russia (2000-),570
Menbij Military Council; Military Forces of Syria (2000-),571
Hezbollah; Allied Syrian and/or Russian Forces,572
2nd Coastal Division,573
Militia (Pro-Government); Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al-Nimr),574
Military Forces of Syria (2000-) Air Force Intelligence Directorate; Former Opposition Rebels (Syria),575
Hajin Military Council,576
Opposition Rebels (Syria); Islamist Militia (Syria); TIP: Turkistan Islamic Party,577
Aid Workers (Syria); Health Workers (Syria); HS: Kurdish Red Crescent,578
Hezbollah; Shiite Muslim Militia (Syria),579
Civilians (International),580
Former Military Forces of Syria (2000-); Prisoners (Syria),581
Aknaf Bait al Maqdis; Islamist Militia (Syria),582
Military Forces of Syria (2000-) 47th Armored Brigade,583
Health Workers (Syria); Syrian Civil Defense; Aid Workers (Syria),584
Military Forces of Russia (2000-) Military Police; Police Forces of Syria (2000-),585
Menbij Military Council; Global Coalition Against Daesh,586
Allied Syrian and/or Russian Forces; Hezbollah; Militia (Pro-Government),587
Islamist Militia (Syria); Military Forces of Jordan (1999-),588
TIP: Turkistan Islamic Party; AAS: Ahrar al Sham,589
YPG: Peoples Protection Units - Anti-Terror Unit; Global Coalition Against Daesh,590
Global Coalition Against Daesh; MDA: Deir-ez-Zor Military Council; Military Forces of Iraq (2014-2018),591
Health Workers (Syria); Muslim Group (Syria),592
Ajnad al Sham Islamic Union; Jaysh al Nasr; Al Wosta Division; Al Sham Corps; JaN: Elite Army,593
YPG: Peoples Protection Units; YPG: Peoples Protection Units - Anti-Terror Unit; YPJ: Women's Protection Units; Asayish (Syria); Military Forces of the United States (2021-),594
Army of Mujahideen,595
Faylaq al Majd; Civilians (Syria),596
Bedouin Ethnic Group (Syria),597
JWS: Syrian National Army; Military Forces of Turkey (2000-),598
Civilians (Syria); Ar-Raqqa Communal Group (Syria),599
Jaysh al Tawhid,600
Military Forces of Russia (2000-) Military Police; Menbij Military Council,601
Fatemiyoun Brigade; Militia (Pro-Iran),602
MDA: Deir-ez-Zor Military Council; Global Coalition Against Daesh; Military Forces of the United States (2017-),603
Hezbollah; PLA: Palestine Liberation Army; Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force,604
Jaysh Khorasan; Islamist Militia (Syria),605
Former Qasioun Brigades,606
Military Forces of Syria (2000-) Syrian Republican Guard; Military Forces of Syria (2000-) Air Force Intelligence Directorate,607
Global Coalition Against Daesh; Shaitat Tribal Militia (Syria),608
Tal Brak Communal Group (Syria),609
Military Forces of Syria (2000-); MFS: Syriac Military Council; Assyrian Military Council,610
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Military Forces of Russia (2000-); Military Forces of Iran (1989-),611
Military Forces of Iraq (2014-2018) Popular Mobilization Forces; Military Forces of Iran (1989-),612
Opposition Rebels (Syria): Islamist Militia (Syria); Military Forces of Turkey (2016-),613
Ahrar Nawa Brigade; Al Maghawir Division; Ahrar al Golan Division,614
Saraya Khalid bin al-Walid,615
Qaterji Militia,616
YPG: Peoples Protection Units; Al Akrad Front; JaT: Revolutionary Army,617
Former JFS: Al Nusra Front,618
Military Forces of Syria (2000-); Hezbollah; Military Forces of Syria (2000-) Military Intelligence,619
Catholic Christian Group (Syria),620
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Russia (2000-),621
LaQ: Quds Brigade; QDW: National Defense Forces,622
YDG-H: Patriotic Revolutionary Youth Movement; QSD: Syrian Democratic Forces,623
Civilians (Syria); Students (Syria),624
Former Opposition Rebels (Syria); Jbata Elkhashab Communal Group (Syria),625
Hezbollah; Civilians (Syria),626
YPG: Peoples Protection Units - Special Task Forces; Shaitat Tribal Militia (Syria),627
Civilians (Syria); Militia (Pro-Government),628
Allied Syrian and/or Russian Forces; Militia (Pro-Government); Shiite Muslim Militia (Syria),629
Ahrar al Sharqiyah; JaS: Levant Front; Sultan Murad Division,630
Civilians (Syria); Health Workers (Syria); Journalists (Syria),631
Jaysh al Islam; FFaI: Dawn of Islam Division; AAS: Ahrar al Sham,632
Global Coalition Against Daesh; Labour Group (Syria),633
Ekeidat Tribal Group (Syria),634
JMT: Revolutionary Commando Army,635
Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Hezbollah; Militia (Pro-Government),636
Saraya Ahl al Sham,637
Al Hool Military Council,638
Allied Syrian and/or Russian Forces; Quneitra Hawks,639
Operation Olive Branch; JSH: Free Syrian Army; JWS: Syrian National Army,640
Refugees/IDPs (Indonesia); Women (Indonesia); Civilians (Iraq); Refugees/IDPs (Iraq),641
QDW: National Defense Forces; LaQ: Quds Brigade; Military Forces of Syria (2000-) Syrian Arab Air Force,642
Shuhada Badr,643
Health Workers (Syria); Students (Syria),644
Islamist Rebels (Syria); Opposition Rebels (Syria),645
QSS: Youth of Sunna Forces; Ras al Sufuf Operations Room,646
Ajnad al Sham Islamic Union; Opposition Rebels (Syria),647
Military Forces of Syria (2000-) Syrian Republican Guard; Military Forces of Syria (2000-) 4th Armored Division,648
Armenian Ethnic Group (Syria),649
Military Forces of Russia (2000-) Special Operations Command,650
Hezbollah; Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force,651
Reconciliation Committee Members (Syria); Health Workers (Syria),652
Homs Operation Room,653
Islamist Militia (Syria); Military Forces of Turkey (2016-); Ahrar al Sharqiyah,654
Militia (Pro-Government); Unidentified Clan Militia (Syria); Military Forces of Russia (2000-); Military Forces of Syria (2000-) Syrian Arab Air Force,655
Local Council; Teachers (Syria),656
HTS: Hayat Tahrir al Sham; Islamist Militia (Syria); JTW: National Liberation Front,657
Global Coalition Against Daesh; Military Forces of the United Kingdom (2010-); JMT: Army of the Commandos of the Revolution,658
JTW: National Liberation Front; Opposition Rebels (Syria); Hurras al Deen; Islamist Militia (Syria),659
Former Opposition Rebels (Syria); Militia (Pro-Government),660
FaR: Al Rahman Corps; HTS: Hayat Tahrir al Sham,661
Former National Liberation Front,662
Global Coalition Against Daesh; QSD: Syrian Democratic Forces,663
TIP: Turkistan Islamic Party; Islamist Militia (Syria); Opposition Rebels (Syria),664
Banyan al Marsus; Ras al Sufuf Operations Room; Sadd al Ghuzat Operations Room; Muthallath al Mawt Operations Room; Al Nasr al Bayin Operations Room; Sadd al Baghat Operations Room,665
Al Mashahdeh Tribal Group (Syria),666
Hezbollah; PLA: Palestine Liberation Army; Militia (Pro-Government),667
Syriac Security Office (Syria); YPG: Peoples Protection Units,668
YPG: Peoples Protection Units - Special Task Forces; HXP: Self-Defense Forces,669
Al-Hussainiyah Communal Group (Syria),670
Basira Tribal Group (Syria),671
Jaysh al Nasr; Opposition Rebels (Syria); Islamist Militia (Syria),672
Municipality Workers (Syria),673
Sweidan Jazira Communal Group (Syria),674
Military Forces of Syria (2000-) 17th Division; Military Forces of Syria (2000-) 11th Armored Division; QDW: National Defense Forces; Liwa al Baqir; LaQ: Quds Brigade; Fatemiyoun Brigade; Military Forces of Russia (2000-),675
Sultan Othman Brigade,676
Sheikh Miskine Communal Group (Syria),677
HTS: Hayat Tahrir al Sham; Islamist Militia (Syria); Free Idlib Army,678
LSS: Desert Hawks Brigade,679
Hezbollah; Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Republican Guard,680
JTW: National Liberation Front; TIP: Turkistan Islamic Party,681
Global Coalition Against Daesh; MFS: Syriac Military Council,682
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-); Hezbollah; Militia (Pro-Iran),683
Thiban Communal Group (Syria); QSD: Syrian Democratic Forces,684
Military Forces of Syria (2000-) 5th Assault Corps; Militia (Pro-Government),685
Former Police Forces of Syria (2000-),686
JaT: Army of Revolutionaries; Global Coalition Against Daesh,687
JSH: Free Syrian Army; Military Forces of Turkey (2016-); Opposition Rebels (Syria); Islamist Militia (Syria),688
Ar-Raqqa Civil Council,689
Qodsayya Communal Group (Syria),690
Military Forces of Syria (2000-) 5th Assault Corps; Allied Syrian and/or Russian Forces; Militia (Pro-Government); Former Opposition Rebels (Syria); QSS: Youth of Sunna Forces,691
Al-Fath Al-Mubeen Operation Room; Islamist Militia (Syria),692
Government of Syria (2000-); Civilians (Syria),693
UN: United Nations,694
MLKP: Marxist-Leninist Communist Party,695
JWS: Syrian National Army; 27th Division,696
Prisoners (Syria); Muslim Group (Syria),697
Jaysh al Islam; Hamza Division - Aleppo,698
Refugees/IDPs (Syria); Refugees/IDPs (Iraq); Civilians (Iraq),699
13th Division,700
Al Bab Military Council; Military Forces of Russia (2000-); Asayish (Syria),701
Military Forces of Syria (2000-) Political Intelligence,702
Ahmad al Abdo Forces; Opposition Rebels (Syria),703
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Military Forces of Russia (2000-); Former Opposition Rebels (Syria),704
YPG: Peoples Protection Units; YPJ: Women's Protection Units; Global Coalition Against Daesh,705
Former Operation Euphrates Shield; JSH: Free Syrian Army,706
Al-Shaheed Kahraman Tabqa Brigade,707
Global Coalition Against Daesh; JaT: Army of Revolutionaries; MDA: Deir-ez-Zor Military Council; Shaitat Tribal Militia (Syria); Military Forces of France (2017-),708
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Private Security Forces (Russia); Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government),709
Abu Hardoub Communal Group (Syria),710
Mutiny of Islamic State (Syria),711
Al Nasr al Mubin al Quneitra Operations Room,712
HTW: National Liberation Movement,713
Al-Bakir Tribal Militia (Syria); Jdaydit Ekyad Communal Militia (Syria),714
Prisoners (Syria); JTR: Front of Raqqa Revolutionaries,715
Al Bustan Association,716
Military Forces of Lebanon (2016-); Hezbollah; Allied Syrian and/or Russian Forces,717
Militia (Pro-Iran); Military Forces of Syria (2000-),718
TIP: Turkistan Islamic Party; Free Idlib Army; Opposition Rebels (Syria); Islamist Militia (Syria),719
Shiheil Tribal Militia (Syria),720
Al Wosta Division; Jaysh al Izza; HTS: Hayat Tahrir al Sham; Islamist Militia (Syria),721
YPG: Peoples Protection Units - Special Task Forces; Global Coalition Against Daesh; Military Forces of the United States (2017-2021),722
Operation Olive Branch; JSH: Free Syrian Army; Ahrar al Sharqiyah,723
Jaysh al Ahrar; TIP: Turkistan Islamic Party; Imam Bukhari Battalion; Opposition Rebels (Syria),724
Militia (Pro-government); Allied Syrian and/or Russian Forces; Former Opposition Rebels (Syria),725
Khalid ibn al Walid Brigade,726
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr),727
Private Security Forces (International); Wagner Group,728
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; LaQ: Quds Brigade,729
Suran Communal Group (Syria),730
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Former Opposition Rebels (Syria),731
Former Shuhada Al Asimah Brigade,732
Military Forces of the United Kingdom (2010-) Special Forces,733
Unidentified Communal Group (Syria),734
As-Sweida Communal Militia (Syria); Prisoners (Syria),735
Muslim Group (Syria); Students (Syria),736
Prisoners (Syria); Teachers (Syria),737
Military Forces of Iran (1989-); LaQ: Quds Brigade; QDW: National Defense Forces; Militia (Pro-Iran),738
Unidentified Armed Group (Iraq),739
Global Coalition Against Daesh; Military Forces of the United Kingdom (2010-); YPG: Peoples Protection Units,740
Prisoners (Syria); Jasim Communal Group (Syria),741
Global Coalition Against Daesh; JaT: Army of Revolutionaries; MDA: Deir-ez-Zor Military Council; Shaitat Tribal Militia (Syria),742
Militia (Pro-Iran); Civilians (Syria),743
MSF: Doctors Without Borders,744
JaS: Levant Front; Ahrar al Sharqiyah; FaR: Al Rahman Corps,745
Baggara Tribal Militia (Syria),746
Former Operation Euphrates Shield; Islamist Militia (Syria),747
Ma'arrat An Nu'man Communal Group (Syria),748
Jasim Communal Group (Syria),749
Refugees/IDPs (Syria); Journalists (Syria),750
Mlihet Elatash Communal Group (Syria),751
Nawa Communal Group (Syria),752
Arab Ethnic Group (Syria); Kurdish Ethnic Group (Syria); Christian Group (Syria); Assyrian Ethnic Group (Syria),753
Government of Syria (2000-); Ba'ath Party (Syria),754
Opposition Rebels (Syria); Military Forces of Turkey (2016-); Sultan Murad Division,755
Syrian Democratic Youth Council,756
Jaysh al Izza; TIP: Turkistan Islamic Party,757
Former Abna al Aqsa,758
Al Sham Corps; Sultan Murad Division; Hamza Brigade; 3rd Corps; Former Operation Olive Branch; Military Forces of Turkey (2016-),759
Former Ahmad al Abdo Forces,760
TIP: Turkistan Islamic Party; AAS: Ahrar al Sham; Opposition Rebels (Syria); Islamist Militia (Syria),761
YPG: Peoples Protection Units - Special Task Forces; Shaitat Tribal Militia (Syria); YPG: Peoples Protection Units,762
Military Forces of Lebanon (2016-); Hezbollah,763
Former Liwa Al Haqq (Dar'a),764
Allied Syrian and/or Russian Forces; Militia (Pro-Government); QSS: Youth of Sunna Forces; Former Opposition Rebels (Syria),765
Sheikh Hadid Communal Group (Syria),766
Civilians (Syria); Syrian Civil Defense; Aid Workers (Syria),767
Arab Ethnic Group (Syria),768
Students (Syria); Has Communal Group (Syria),769
"JaT: Army of Revolutionaries; Asayish (Syria); Al Akrad Front, Global Coalition Against Daesh",770
Global Coalition Against Daesh; Military Forces of Iraq (2018-),771
Liwa Fajr al Umma ; AAS: Ahrar al Sham; Islamist Militia (Syria),772
Operation Euphrates Shield; Opposition Rebels (Syria),773
HMI: Islamic Muthanna Movement,774
Refugees/IDPs (Syria); Tall Refaat Communal Group (Syria),775
Former Houran Operations Room,776
Military Forces of Syria (2000-) 61st Infantry Brigade; Military Forces of Syria (2000-) 4th Armored Division; Military Forces of Syria (2000-) 5th Armored Division; Militia (Pro-Government),777
Government of Russia (2000-),778
Military Forces of Syria (2000-) State Security,779
Muslim Group (Syria); Women (Syria),780
Former Hamza Division - Aleppo,781
Prisoners (Syria); Women (Syria),782
Thuwar al Sham Battalion; Bayareq al Islam Brigade,783
Labour Group (Turkey),784
Military Forces of Russia (2000-); As-Sweida Communal Militia (Syria),785
Kataib Hezbollah (Iraq),786
Refugees/IDPs (Syria); Prisoners (Syria),787
Military Forces of Syria (2000-); Militia (Pro-Government); Unidentified Clan Militia (Syria),788
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Allied Syrian and/or Russian Forces,789
Military Forces of Syria (2000-) Border Guards,790
Al Nusra Front (Muhammad Brigade),791
Oxfam; Aid Workers (Syria),792
Former JaY: Yarmouk Army; Former Fallujat Hauran Division,793
Basira Communal Militia (Syria),794
Civilians (Iraq),795
Allied Syrian and/or Russian Forces; Militia (Pro-Iran); Militia (Pro-Government),796
Dahleh Civil Council,797
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) 5th Assault Corps; Militia (Pro-Government),798
Military Forces of Syria (2000-) 3rd Armored Division; Military Forces of Syria (2000-) 9th Armored Division; Militia (Pro-Government),799
Refugees/IDPs (Indonesia); Women (Indonesia),800
Jdaydit Ekyad Communal Militia (Syria); Refugees/IDPs (Syria),801
Grey Wolves; Operation Olive Branch; Opposition Rebels (Syria); Islamist Militia (Syria),802
Civilians (Syria); Refugees/IDPs (Iraq),803
Liwa al Aqsa,804
Military Forces of Syria (2000-); Civilians (Syria),805
Civilians (Syria); Prisoners (Syria); Refugees/IDPs (Iraq); Health Workers (Syria),806
Unidentified Armed Group (Syria); Military Forces of Syria (2000-) Syrian Arab Air Force,807
Al Akrad Front; Northern Sun Battalion,808
Shammar Clan Militia (Syria),809
Tal Abiad Military Council,810
Bakkara Youth Gathering (Syria); MDA: Deir-ez-Zor Military Council; Global Coalition Against Daesh; Military Forces of the United States (2017-) Special Forces; Military Forces of the United States (2017-),811
Islamic State (Syria); Women (Syria); Refugees/IDPs (Syria),812
HTS: Hayat Tahrir al Sham; AAS: Ahrar al Sham,813
DFNS: Democratic Federation of Northern Syria; Kurdish Ethnic Group (Syria),814
Military Forces of Syria (2000-) 14th Division Special Forces; Hezbollah; Militia (Pro-Government),815
QSD: Syrian Democratic Forces - Intelligence,816
Former Asayish (Syria),817
Islamist Militia (Syria); Former Operation Olive Branch; Former Operation Euphrates Shield; Military Forces of Turkey (2016-),818
Christian Group (Syria); Students (Syria),819
Shiite Muslim Militia (Syria); Allied Syrian and/or Russian Forces,820
Military Forces of Syria (2000-); Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force,821
Militia (Pro-Government); Quneitra Hawks,822
Military Forces of Syria (2000-) 8th Division,823
Civilians (Palestine),824
LaQ: Quds Brigade; Liwa al Baqir,825
Military Forces of the United States (2017-2021) Marine Corps,826
Syrian Interim Government,827
YPG: Peoples Protection Units - Special Task Forces; Global Coalition Against Daesh; Military Forces of the United States (2017-),828
Prisoners (Syria); Prisoners (International); Civilians (International),829
Former Tribes Army,830
QSD: Syrian Democratic Forces; DFNS: Democratic Federation of Northern Syria,831
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Iran),832
9th Division Special Forces,833
Opposition Rebels (Syria); Military Forces of Turkey (2016),834
Mutiny of HTS: Hayat Tahrir al Sham,835
YPG: Peoples Protection Units; Al Bab Military Council,836
Military Forces of Syria (2000-) Syrian Arab Air Force; Allied Syrian and/or Russian Forces; Militia (Pro-Government); QSS: Youth of Sunna Forces; Former Opposition Rebels (Syria),837
Al Hasakeh Military Council (Syria),838
AAS: Ahrar al Sham; Labour Group (Syria),839
YPG: Peoples Protection Units - Anti-Terror Unit; YPJ: Women's Protection Units; YPG: Peoples Protection Units; Asayish (Syria),840
Prisoners (Syria); Civilians (United States); Prisoners (United States); Women (Syria),841
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; Allied Syrian and/or Russian Forces; Hezbollah,842
Eastern Maliha Communal Group (Syria),843
Harakat Hezbollah Al Nujaba,844
As-Sweida Communal Militia (Syria); Rijal al Karama,845
Opposition Rebels (Syria); Former Operation Olive Branch,846
Jaysh al Izza; Abna al Sham (Hama); AAS: Ahrar al Sham; Al Wosta Division; Jaysh al Nasr; Al Sham Corps; JaN: Elite Army; Ajnad al Sham,847
MFS: Syriac Military Council; Global Coalition Against Daesh,848
Islamist Militia (Syria); Opposition Rebels (Syria); JWS: Syrian National Army,849
Global Coalition Against Daesh; Military Forces of Iraq (2018-2020),850
Islamic State (Syria); HMI: Islamic Muthanna Movement,851
HTS: Hayat Tahrir al Sham; TIP: Turkistan Islamic Party,852
Arab Clan Militia (Syria),853
Operation Peace Spring; Opposition Rebels (Syria); Civilians (Syria),854
Former Military Forces of Syria (2000-),855
Islamist Militia (Syria); Sultan Murad Division; JWS: Syrian National Army,856
Syrian Civil Defense; Aid Workers (Syria); Health Workers (Syria); Zayzun Communal Group (Syria),857
1st Brigade; Reconciliation Committee Members (Syria),858
Hezbollah; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr),859
Khabur Guards; Syriac Military Council (Syria),860
Military Forces of Syria (2000-) 4th Armored Division; Military Forces of Syria (2000-) Syrian Arab Air Force,861
Ankhel Communal Group (Syria),862
Islamic State (Syria); Refugees/IDPs (Syria); Civilians (Iraq); Refugees/IDPs (Iraq),863
Military Forces of Turkey (2016-); Opposition Rebels (Syria); 20th Division,864
Military Forces of Italy (2018-),865
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Hezbollah; Military Forces of Russia (2000-),866
Women (Syria); Farmers (Syria),867
Militia (Pro-Government); Militia (Pro-Iran); Hezbollah,868
Military Forces of Syria (2000-) Syrian Republican Guard; Hussein al Islam Brigade,869
Militia (Pro-Government); Allied Syrian and/or Russian Forces; Hezbollah; Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,870
JSH: Free Syrian Army - Al Jura Martyrs,871
Military Forces of Iran (1989-); Civilians (Syria),872
Popular Committees; Militia (Pro-Government),873
SARC: Syrian Arab Red Crescent,874
Civilians (Syria); Civilians (Turkestan),875
Refugees/IDPs (Syria); Health Workers (Syria),876
Military Forces of Syria (2000-) Syrian Arab Air Force; Civilians (Syria),877
Military Forces of Syria (2000-) Syrian Arab Air Force; Allied Syrian and/or Russian Forces; Militia (Pro-Government); Former Opposition Rebels (Syria); Southern Front,878
Abna al Sham (Hama),879
JWS: Syrian National Army; Military Forces of Turkey (2016-); Hamza Brigade,880
Islamist Militia (Syria); JTW: National Liberation Front,881
Military Forces of Syria (2000-) 1st Armored Division; Military Forces of Syria (2000-) 3rd Armored Division; Allied Syrian and/or Russian Forces; Militia (Pro-Government),882
Armenian Ethnic Group (Syria); Women (Syria),883
Opposition Rebels (Syria); Jaysh al Islam,884
Armenian Ethnic Group (Syria); Christian Group (Syria),885
Muslim Group (Syria); Teachers (Syria),886
Military Council,887
LaQ: Quds Brigade; Hezbollah; Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,888
Jaysh Halab,889
Sham al-Islam,890
Militia (Pro-Government); SARC: Syrian Arab Red Crescent,891
The South Central Operations Room; Opposition Rebels (Syria); Islamist Militia (Syria),892
QSD: Syrian Democratic Forces; JaT: Army of Revolutionaries,893
HNDZ: Nour al Din al Zinki Movement; AAS: Ahrar al Sham,894
Government of Syria (2000-); Labour Group (Syria),895
Health Workers (Syria); HS: Kurdish Red Crescent,896
Former Opposition Rebels (Syria); Military Forces of Syria (2000-),897
Civilians (International); Aid Workers (Syria); Aid Workers (International),898
Northern Democratic Brigade; Global Coalition Against Daesh,899
Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; LaQ: Quds Brigade,900
Global Coalition Against Daesh; YPG: Peoples Democratic Forces - Anti-Terror Unit,901
Al Wosta Division; Free Idlib Army; JaN: Elite Army; Jaysh al Izza; Al Sham Corps; Jaysh al Nasr; TIP: Turkistan Islamic Party; Islamist Militia (Syria); Ajnad al Sham Islamic Union; Islamist Militia (International),902
